airline_sentiment_Index,features,rawPrediction,probability,prediction
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[44,216,252,330,337,413,546,567,833,834,944],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6691820863134572,-1.5812503877724278,-0.08793169854102928]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8255596011816098,0.031996578869838255,0.14244381994855207]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[98,128,304,335,560,644,680,792,870],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.32046225539377426,0.6609160122135499,-0.9813782676073242]}","{""vectorType"":""dense"",""length"":3,""values"":[0.37346656127165667,0.5249390860718971,0.10159435265644609]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[44,46,157,270,316,372,488,577,629,661,685,736],""values"":[1,1,1,1,1,1,1,2,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7133276383141993,-0.6990814387910514,-1.0142461995231484]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8658181841384118,0.07757660194405246,0.05660521391753566]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[367,378,511,736,763],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.26870766612300545,-0.027162262072637722,-0.24154540405036734]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4265797016297591,0.3173258915878518,0.25609440678238915]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,44,46,158,184,242,332,372,426,547,661,736],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.831964539299973,-0.44679206022245166,-1.3851724790775215]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8752880188093284,0.08963952922031798,0.035072451970353656]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[6,113,216,221,413,519,559,736,785,874],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.6638956338294761,-2.209254606301666,0.5453589724721906]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7420872906109307,0.015430045859179892,0.2424826635298894]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,23,29,179,281,330,374,445,527,835,842,843,870,989],""values"":[2,1,1,1,2,1,1,1,2,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7908680775448036,-0.9323838933297367,-0.8584841842150659]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8800044647458717,0.05778186719789562,0.06221366805623273]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[252,314,330,332,337,413,594,622,640,874,942],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.3149753920820615,-1.5982686473540237,-0.7167067447280366]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9361454906618951,0.018700062455167598,0.045154446882937356]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[99,126,298,303,386,405,422,430,519,560,626,807],""values"":[1,1,1,1,1,1,1,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.7050474996294605,-1.4273230346513714,-1.277724464978089]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9664835918471778,0.015507034928986018,0.0180093732238361]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[420,422,560,607,609,850],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1232430973642396,0.24153115115168372,-1.364774248515923]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6679366616015097,0.276574826572538,0.055488511825952394]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[88,191,341,402,560,660,912,959],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7450252118860536,-0.005428477315322644,-0.7395967345707307]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5886715064142602,0.2779426020152974,0.13338589157044245]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,43,103,110,253,329,361,560,712,928,956],""values"":[1,1,1,1,1,1,1,1,1,1,2]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4739862838461641,0.19595424886389917,-1.6699405327100634]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7566023917758703,0.2107780825265516,0.03261952569757807]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,43,317,331,560,658,947],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.7333242301609835,1.010927995443681,-0.27760376528269737]}","{""vectorType"":""dense"",""length"":3,""values"":[0.12049745064039816,0.6894407914312615,0.19006175792834035]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[135,166,330,463,532,557,569,582,750,806,822,927,944,962],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-1.353180512989989,-1.559052713829181,2.9122332268191697]}","{""vectorType"":""dense"",""length"":3,""values"":[0.01369707150110328,0.011148554520683269,0.9751543739782135]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[23,66,150,297,424,426,477,592,817,936],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.4890673546721536,-0.746543961608131,-0.7425233930640223]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8235303985272612,0.08805742394314207,0.08841217752959676]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[0,22,35,90,297,389,395,415,426,450,510,537,600,683,892,914],""values"":[1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.513286044011623,0.12210320566350122,-2.6353892496751246]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9113041710186625,0.08340380152345656,0.005292027457880862]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,39,55,183,272,297,341,409,451,932,958],""values"":[2,2,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9857384041545478,-0.3534024437674833,-1.632335960387065]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8902779331755631,0.0858320818138988,0.02388998501053798]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,537,599,775],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3510517626321905,0.4809114907737593,-0.8319632534059496]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4089942192856242,0.46570889510405544,0.1252968856103205]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,41,158,228,372,407,424,433,443,661,752,797,906,926,927,951,979],""values"":[1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.9885532884902755,0.6732570697645144,-2.66181035825479]}","{""vectorType"":""dense"",""length"":3,""values"":[0.78250143166855,0.2100193214301299,0.007479246901320016]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,94,115,297,347,372,466,520,527,577,712,953,955],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9287086587608067,0.12057881328007736,-1.0492874720408836]}","{""vectorType"":""dense"",""length"":3,""values"":[0.6312983909071191,0.28136388360166853,0.0873377254912122]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[7,25,78,98,139,408,426,464,466,560,604,674,697,808,818,847,917,928],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4085825633780255,0.3126433443707941,-0.7212259077488202]}","{""vectorType"":""dense"",""length"":3,""values"":[0.44810609507764504,0.4071130067398321,0.14478089818252282]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[86,110,146,297,730],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.35706291838518767,0.08359518486356365,-0.4406581032487514]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4522654149680876,0.3440549817368564,0.203679603295056]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[38,157,165,192,438,458,460,514,525,539,650,671,736,764,812,821,852,892,986],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.9847815882328383,-0.8565684202681084,-2.1282131679647303]}","{""vectorType"":""dense"",""length"":3,""values"":[0.973252455335208,0.020890478913724402,0.005857065751067631]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,51,116,279,500,569,873,979],""values"":[1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3859807809204257,-0.04495871809243168,-0.34102206282799397]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4687674889062139,0.30465116088561767,0.22658135020816852]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,151,562,658,736],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.2956120968723456,0.13658579103610463,-0.4321978879084505]}","{""vectorType"":""dense"",""length"":3,""values"":[0.42809328718611067,0.3651524095030485,0.20675430331084071]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[37,94,157,208,349,372,400,539,560,687,805,827,922,981],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4798188241711562,-0.8147061061068276,0.3348872819356709]}","{""vectorType"":""dense"",""length"":3,""values"":[0.46748424365223884,0.1281037797183078,0.4044119766294534]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[144,246,330,590,661,689,766,928,977],""values"":[1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5962957079034459,0.4680416738597708,-1.064337381763217]}","{""vectorType"":""dense"",""length"":3,""values"":[0.4831738247543359,0.42501414064863346,0.09181203459703047]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[10,39,193,206,330,340,537,541,602,628,687,791,992],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3928005891488366,-1.2561057050130522,-0.13669488413578534]}","{""vectorType"":""dense"",""length"":3,""values"":[0.776775367360335,0.05494017752483748,0.1682844551148275]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[2,29,109,114,117,281,470,519,560,698,753,815,824,870,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7469718365811229,0.2096202340726673,-1.9565920706537903]}","{""vectorType"":""dense"",""length"":3,""values"":[0.806721479949551,0.1734044758013223,0.0198740442491267]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[44,211,226,253,278,284,301,329,341,346,560,661,956,992],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8211821899144984,-0.07189787775278633,-1.7492843121617123]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8483563562281509,0.12776858669912977,0.023875057072719332]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[163,224,232,330,415,657,728,736,901,939,996],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7595886500334423,0.3236776687784544,-1.0832663188118972]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5540043607252454,0.35826093040943896,0.08773470886531558]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,112,157,281,330,332,419,450,580,594,874,882,898,944,958,989],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7898451923833374,-1.9274702370925825,0.13762504470924558]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8224204205647971,0.019984086770452433,0.15759549266475056]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[145,321,339,531,560,837],""values"":[1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.38069509976678334,0.028568306961846646,-0.4092634067286294]}","{""vectorType"":""dense"",""length"":3,""values"":[0.46359512985552986,0.3259959029169724,0.21040896722749777]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,103,189,252,330,413,438,526,597,661,731,895],""values"":[1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.8186510872390873,0.13398202679046478,-1.952633114029552]}","{""vectorType"":""dense"",""length"":3,""values"":[0.8274527015864122,0.15349728613447675,0.01905001227911093]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[187,195,240,309,445,454,560,574,924,946],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.3699977062728645,-0.00008507988147649082,-1.3699126263913883]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7583444080628233,0.19268463954609866,0.04897095239107794]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[61,73,86,103,152,168,280,297,508,527,596,626,681,731,812,863,874,897],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.716224067209844,-1.916887224717167,-0.7993368424926772]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9620420737603316,0.00935533616649433,0.02860259007317399]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[24,372,474,526,560,611,729,774,815,823,897,928,929,955],""values"":[1,1,1,1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.7732974031585043,0.4126047281916336,-2.185902131350138]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7839685113923721,0.20107463962294364,0.014956848984684287]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[75,560,802,939],""values"":[1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.09976550223622575,0.26626981202654876,-0.3660353142627745]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3560238092036538,0.42052415370004975,0.2234520370962965]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[62,142,152,172,223,246,404,506,684,885],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.16728558441276786,1.3362378009725262,-1.5035233853852943]}","{""vectorType"":""dense"",""length"":3,""values"":[0.22692649432660744,0.7303898027977772,0.04268370287561535]}",1
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[18,240,249,250,590,970,995],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.37611312918054973,-0.4006123589373747,0.7767254881179242]}","{""vectorType"":""dense"",""length"":3,""values"":[0.19444021585199078,0.18973445940278502,0.6158253247452242]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,157,174,330,385,412,469,478,515,661,814,999],""values"":[1,1,1,2,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.329645642866899,-0.012979406564298135,-1.3166662363026007]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7507104668427503,0.1960549540675483,0.05323457908970129]}",0
1,"{""vectorType"":""sparse"",""length"":1000,""indices"":[560,958],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.22530446784391217,-0.06276108684447301,0.2880655546883851]}","{""vectorType"":""dense"",""length"":3,""values"":[0.25991497081074144,0.3057897955291551,0.43429523366010336]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[168,271,310,323,330,705,958],""values"":[1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[-0.16633034474591693,-1.012180888062765,1.1785112328086815]}","{""vectorType"":""dense"",""length"":3,""values"":[0.1898696675456176,0.08149057204933036,0.7286397604050521]}",2
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[29,60,73,86,87,132,429,505,560,851],""values"":[1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.7214178001016003,-0.33655445197902556,-0.3848633481225743]}","{""vectorType"":""dense"",""length"":3,""values"":[0.595966781040296,0.20689526042432593,0.19713795853537797]}",0
2,"{""vectorType"":""sparse"",""length"":1000,""indices"":[560,944],""values"":[1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.00006885341277648727,0.14987833315167579,-0.14994718656445188]}","{""vectorType"":""dense"",""length"":3,""values"":[0.3308730625262341,0.3843464212828787,0.2847805161908873]}",1
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[34,81,249,297,854],""values"":[1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.0494378648454736,-0.179074727088267,-0.8703631377572063]}","{""vectorType"":""dense"",""length"":3,""values"":[0.694751389975937,0.20337294832932767,0.10187566169473536]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[297,305,527],""values"":[1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[0.37680245942893226,0.20953806502402322,-0.5863405244529551]}","{""vectorType"":""dense"",""length"":3,""values"":[0.44890007506698587,0.3797586497141474,0.17134127521886683]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[25,29,92,123,387,630,644,742,807,821,979],""values"":[1,1,1,1,1,1,1,1,1,1,1]}","{""vectorType"":""dense"",""length"":3,""values"":[1.1077938027307914,0.754350984508324,-1.8621447872391148]}","{""vectorType"":""dense"",""length"":3,""values"":[0.5702643818309443,0.40047737092206703,0.02925824724698878]}",0
0,"{""vectorType"":""sparse"",""length"":1000,""indices"":[3,20,34,151,157,284,474,673,736,847,878,919],""values"":[1,1,1,1,1,1,1,1,1,1,2,1]}","{""vectorType"":""dense"",""length"":3,""values"":[2.807591725477689,-0.8496519307138052,-1.9579397947638835]}","{""vectorType"":""dense"",""length"":3,""values"":[0.9668170057525238,0.024947299558580188,0.008235694688895949]}",0
